Go_Term,Ids
GO:0030154,Nvec_vc1.1_XM_032380374.2
GO:0045944,Nvec_vc1.1_XM_032380374.2
GO:0005509,Nvec_vc1.1_XM_032380377.2
GO:0007155,Nvec_vc1.1_XM_032380377.2
GO:0007156,Nvec_vc1.1_XM_032380377.2
GO:0098609,Nvec_vc1.1_XM_032380377.2
GO:0045296,Nvec_vc1.1_XM_032380377.2
GO:0000902,Nvec_vc1.1_XM_032380377.2
GO:0007043,Nvec_vc1.1_XM_032380377.2
GO:0016339,Nvec_vc1.1_XM_032380377.2
GO:0034332,Nvec_vc1.1_XM_032380377.2
GO:0044331,Nvec_vc1.1_XM_032380377.2
GO:0098742,Nvec_vc1.1_XM_032380377.2
GO:0008233,Nvec_vc1.1_XM_032380377.2
GO:0016787,Nvec_vc1.1_XM_032380377.2
GO:0046872,Nvec_vc1.1_XM_032380377.2
GO:0006508,Nvec_vc1.1_XM_032380377.2
GO:0007267,Nvec_vc1.1_XM_032380377.2
GO:0004930,Nvec_vc1.1_XM_032380381.2
GO:0007186,Nvec_vc1.1_XM_032380381.2
GO:0004930,Nvec_vc1.1_XM_032380410.2
GO:0008020,Nvec_vc1.1_XM_032380410.2
GO:0001973,Nvec_vc1.1_XM_032380410.2
GO:0007165,Nvec_vc1.1_XM_032380410.2
GO:0007186,Nvec_vc1.1_XM_032380410.2
GO:0007189,Nvec_vc1.1_XM_032380410.2
GO:0007602,Nvec_vc1.1_XM_032380410.2
GO:0009584,Nvec_vc1.1_XM_032380410.2
GO:0071482,Nvec_vc1.1_XM_032380410.2
GO:0006886,Nvec_vc1.1_XM_032380420.2
GO:0016192,Nvec_vc1.1_XM_032380420.2
GO:0004930,Nvec_vc1.1_XM_032380422.2
GO:0001973,Nvec_vc1.1_XM_032380422.2
GO:0007165,Nvec_vc1.1_XM_032380422.2
GO:0007186,Nvec_vc1.1_XM_032380422.2
GO:0007189,Nvec_vc1.1_XM_032380422.2
GO:0007165,Nvec_vc1.1_XM_032380423.2
GO:0003756,Nvec_vc1.1_XM_032380429.2
GO:0006457,Nvec_vc1.1_XM_032380429.2
GO:0034976,Nvec_vc1.1_XM_032380429.2
GO:0004114,Nvec_vc1.1_XM_032380441.2
GO:0004115,Nvec_vc1.1_XM_032380441.2
GO:0004118,Nvec_vc1.1_XM_032380441.2
GO:0008081,Nvec_vc1.1_XM_032380441.2
GO:0016787,Nvec_vc1.1_XM_032380441.2
GO:0046872,Nvec_vc1.1_XM_032380441.2
GO:0047555,Nvec_vc1.1_XM_032380441.2
GO:0007165,Nvec_vc1.1_XM_032380441.2
GO:0010754,Nvec_vc1.1_XM_032380441.2
GO:0019933,Nvec_vc1.1_XM_032380441.2
GO:0043951,Nvec_vc1.1_XM_032380441.2
GO:0046069,Nvec_vc1.1_XM_032380441.2
GO:0034975,Nvec_vc1.1_XM_032380448.2
GO:0002020,Nvec_vc1.1_XM_032380466.2
GO:0004857,Nvec_vc1.1_XM_032380466.2
GO:0008191,Nvec_vc1.1_XM_032380466.2
GO:0030414,Nvec_vc1.1_XM_032380466.2
GO:0046872,Nvec_vc1.1_XM_032380466.2
GO:0010033,Nvec_vc1.1_XM_032380466.2
GO:0051045,Nvec_vc1.1_XM_032380466.2
GO:0015293,Nvec_vc1.1_XM_032380469.2
GO:0008643,Nvec_vc1.1_XM_032380469.2
GO:0055085,Nvec_vc1.1_XM_032380469.2
GO:0071702,Nvec_vc1.1_XM_032380469.2
GO:0001671,Nvec_vc1.1_XM_032380477.2
GO:0030641,Nvec_vc1.1_XM_032380477.2
GO:0003677,Nvec_vc1.1_XM_032380480.2
GO:0003682,Nvec_vc1.1_XM_032380480.2
GO:0007389,Nvec_vc1.1_XM_032380480.2
GO:0003676,Nvec_vc1.1_XM_032380482.2
GO:0034587,Nvec_vc1.1_XM_032380482.2
GO:0004605,Nvec_vc1.1_XM_032380487.2
GO:0016740,Nvec_vc1.1_XM_032380487.2
GO:0016772,Nvec_vc1.1_XM_032380487.2
GO:0016779,Nvec_vc1.1_XM_032380487.2
GO:0006629,Nvec_vc1.1_XM_032380487.2
GO:0008654,Nvec_vc1.1_XM_032380487.2
GO:0016024,Nvec_vc1.1_XM_032380487.2
GO:0003677,Nvec_vc1.1_XM_032380490.2
GO:0030337,Nvec_vc1.1_XM_032380490.2
GO:0006260,Nvec_vc1.1_XM_032380490.2
GO:0006272,Nvec_vc1.1_XM_032380490.2
GO:0006275,Nvec_vc1.1_XM_032380490.2
GO:0006298,Nvec_vc1.1_XM_032380490.2
GO:0019985,Nvec_vc1.1_XM_032380490.2
GO:0004721,Nvec_vc1.1_XM_032380495.2
GO:0004722,Nvec_vc1.1_XM_032380495.2
GO:0016787,Nvec_vc1.1_XM_032380495.2
GO:0043169,Nvec_vc1.1_XM_032380495.2
GO:0046872,Nvec_vc1.1_XM_032380495.2
GO:0000977,Nvec_vc1.1_XM_032380497.2
GO:0000981,Nvec_vc1.1_XM_032380497.2
GO:0003677,Nvec_vc1.1_XM_032380497.2
GO:0032422,Nvec_vc1.1_XM_032380497.2
GO:0005085,Nvec_vc1.1_XM_032380505.2
GO:0004222,Nvec_vc1.1_XM_032380509.2
GO:0008233,Nvec_vc1.1_XM_032380509.2
GO:0008237,Nvec_vc1.1_XM_032380509.2
GO:0016787,Nvec_vc1.1_XM_032380509.2
GO:0046872,Nvec_vc1.1_XM_032380509.2
GO:0006508,Nvec_vc1.1_XM_032380509.2
GO:0016485,Nvec_vc1.1_XM_032380509.2
GO:0005085,Nvec_vc1.1_XM_032380512.2
GO:0007266,Nvec_vc1.1_XM_032380512.2
GO:0043542,Nvec_vc1.1_XM_032380512.2
GO:0000166,Nvec_vc1.1_XM_032380522.2
GO:0005005,Nvec_vc1.1_XM_032380522.2
GO:0005524,Nvec_vc1.1_XM_032380522.2
GO:0007411,Nvec_vc1.1_XM_032380522.2
GO:0004672,Nvec_vc1.1_XM_032380524.2
GO:0004674,Nvec_vc1.1_XM_032380524.2
GO:0005524,Nvec_vc1.1_XM_032380524.2
GO:0016740,Nvec_vc1.1_XM_032380524.2
GO:0006623,Nvec_vc1.1_XM_032380524.2
GO:0016236,Nvec_vc1.1_XM_032380524.2
GO:0045324,Nvec_vc1.1_XM_032380524.2
GO:0004725,Nvec_vc1.1_XM_032380528.2
GO:0004726,Nvec_vc1.1_XM_032380528.2
GO:0030971,Nvec_vc1.1_XM_032380528.2
GO:0050839,Nvec_vc1.1_XM_032380528.2
GO:0016311,Nvec_vc1.1_XM_032380528.2
GO:0070374,Nvec_vc1.1_XM_032380528.2
GO:0005216,Nvec_vc1.1_XM_032380529.2
GO:0005227,Nvec_vc1.1_XM_032380529.2
GO:0005245,Nvec_vc1.1_XM_032380529.2
GO:0006811,Nvec_vc1.1_XM_032380529.2
GO:0006814,Nvec_vc1.1_XM_032380529.2
GO:0030317,Nvec_vc1.1_XM_032380529.2
GO:0034220,Nvec_vc1.1_XM_032380529.2
GO:0048240,Nvec_vc1.1_XM_032380529.2
GO:0055085,Nvec_vc1.1_XM_032380529.2
GO:0070588,Nvec_vc1.1_XM_032380529.2
GO:0098655,Nvec_vc1.1_XM_032380529.2
GO:0008375,Nvec_vc1.1_XM_032380535.2
GO:0016740,Nvec_vc1.1_XM_032380535.2
GO:0016757,Nvec_vc1.1_XM_032380535.2
GO:0046872,Nvec_vc1.1_XM_032380541.2
GO:0098609,Nvec_vc1.1_XM_032380541.2
GO:0003723,Nvec_vc1.1_XM_032380547.2
GO:0004521,Nvec_vc1.1_XM_032380547.2
GO:0004534,Nvec_vc1.1_XM_032380547.2
GO:0006378,Nvec_vc1.1_XM_032380547.2
GO:0006396,Nvec_vc1.1_XM_032380547.2
GO:0006397,Nvec_vc1.1_XM_032380547.2
GO:0006398,Nvec_vc1.1_XM_032380547.2
GO:0000166,Nvec_vc1.1_XM_032380549.2
GO:0005524,Nvec_vc1.1_XM_032380549.2
GO:0002098,Nvec_vc1.1_XM_032380549.2
GO:0061630,Nvec_vc1.1_XM_032380550.2
GO:0005109,Nvec_vc1.1_XM_032380552.2
GO:0016055,Nvec_vc1.1_XM_032380552.2
GO:0035556,Nvec_vc1.1_XM_032380552.2
GO:0060070,Nvec_vc1.1_XM_032380552.2
GO:0090729,Nvec_vc1.1_XM_032380554.2
GO:0035821,Nvec_vc1.1_XM_032380554.2
GO:0000166,Nvec_vc1.1_XM_032380557.2
GO:0003924,Nvec_vc1.1_XM_032380557.2
GO:0005525,Nvec_vc1.1_XM_032380557.2
GO:0016151,Nvec_vc1.1_XM_032380557.2
GO:0016740,Nvec_vc1.1_XM_032380567.2
GO:0016757,Nvec_vc1.1_XM_032380567.2
GO:0016758,Nvec_vc1.1_XM_032380567.2
GO:0035250,Nvec_vc1.1_XM_032380567.2
GO:0047220,Nvec_vc1.1_XM_032380567.2
GO:0006024,Nvec_vc1.1_XM_032380567.2
GO:0006486,Nvec_vc1.1_XM_032380567.2
GO:0006493,Nvec_vc1.1_XM_032380567.2
GO:0008201,Nvec_vc1.1_XM_032380582.2
GO:0090729,Nvec_vc1.1_XM_032380582.2
GO:0035821,Nvec_vc1.1_XM_032380582.2
GO:0048240,Nvec_vc1.1_XM_032380582.2
GO:0045893,Nvec_vc1.1_XM_032380592.2
GO:0007274,Nvec_vc1.1_XM_032380600.2
GO:0003824,Nvec_vc1.1_XM_032380603.1
GO:0004553,Nvec_vc1.1_XM_032380603.1
GO:0004555,Nvec_vc1.1_XM_032380603.1
GO:0047402,Nvec_vc1.1_XM_032380603.1
GO:0005975,Nvec_vc1.1_XM_032380603.1
GO:0005993,Nvec_vc1.1_XM_032380603.1
GO:0000339,Nvec_vc1.1_XM_032380613.2
GO:0000340,Nvec_vc1.1_XM_032380613.2
GO:0003729,Nvec_vc1.1_XM_032380613.2
GO:0003677,Nvec_vc1.1_XM_032380615.2
GO:0031491,Nvec_vc1.1_XM_032380615.2
GO:0008474,Nvec_vc1.1_XM_032380616.2
GO:0016787,Nvec_vc1.1_XM_032380616.2
GO:0098599,Nvec_vc1.1_XM_032380616.2
GO:0006898,Nvec_vc1.1_XM_032380616.2
GO:0007399,Nvec_vc1.1_XM_032380616.2
GO:0098734,Nvec_vc1.1_XM_032380616.2
GO:0000166,Nvec_vc1.1_XM_032380623.2
GO:0004672,Nvec_vc1.1_XM_032380623.2
GO:0004674,Nvec_vc1.1_XM_032380623.2
GO:0005524,Nvec_vc1.1_XM_032380623.2
GO:0016301,Nvec_vc1.1_XM_032380623.2
GO:0016310,Nvec_vc1.1_XM_032380623.2
GO:0016491,Nvec_vc1.1_XM_032380625.2
GO:0016702,Nvec_vc1.1_XM_032380625.2
GO:0046872,Nvec_vc1.1_XM_032380625.2
GO:0051213,Nvec_vc1.1_XM_032380625.2
GO:0034440,Nvec_vc1.1_XM_032380625.2
GO:0022857,Nvec_vc1.1_XM_032380628.2
GO:0055085,Nvec_vc1.1_XM_032380628.2
GO:0004930,Nvec_vc1.1_XM_032380648.2
GO:0042277,Nvec_vc1.1_XM_032380648.2
GO:0007165,Nvec_vc1.1_XM_032380648.2
GO:0007186,Nvec_vc1.1_XM_032380648.2
GO:0032870,Nvec_vc1.1_XM_032380648.2
GO:0030544,Nvec_vc1.1_XM_032380670.2
GO:0051082,Nvec_vc1.1_XM_032380670.2
GO:0061077,Nvec_vc1.1_XM_032380670.2
GO:0004930,Nvec_vc1.1_XM_032380675.2
GO:0004983,Nvec_vc1.1_XM_032380675.2
GO:0008188,Nvec_vc1.1_XM_032380675.2
GO:0007165,Nvec_vc1.1_XM_032380675.2
GO:0007186,Nvec_vc1.1_XM_032380675.2
GO:0007218,Nvec_vc1.1_XM_032380675.2
GO:0006364,Nvec_vc1.1_XM_032380692.2
GO:0005509,Nvec_vc1.1_XM_032380696.2
GO:0004725,Nvec_vc1.1_XM_032380723.2
GO:0006956,Nvec_vc1.1_XM_032380734.2
GO:0000978,Nvec_vc1.1_XM_032380735.2
GO:0000981,Nvec_vc1.1_XM_032380735.2
GO:0003677,Nvec_vc1.1_XM_032380735.2
GO:0046983,Nvec_vc1.1_XM_032380735.2
GO:0006355,Nvec_vc1.1_XM_032380735.2
GO:0006357,Nvec_vc1.1_XM_032380735.2
GO:0016491,Nvec_vc1.1_XM_032380735.2
GO:0016616,Nvec_vc1.1_XM_032380735.2
GO:0000978,Nvec_vc1.1_XM_032380740.2
GO:0001227,Nvec_vc1.1_XM_032380740.2
GO:0003723,Nvec_vc1.1_XM_032380740.2
GO:0006397,Nvec_vc1.1_XM_032380740.2
GO:0008380,Nvec_vc1.1_XM_032380740.2
GO:0008289,Nvec_vc1.1_XM_032380755.2
GO:0003676,Nvec_vc1.1_XM_032380762.2
GO:0008168,Nvec_vc1.1_XM_032380762.2
GO:0008276,Nvec_vc1.1_XM_032380762.2
GO:0008757,Nvec_vc1.1_XM_032380762.2
GO:0016740,Nvec_vc1.1_XM_032380762.2
GO:0032259,Nvec_vc1.1_XM_032380762.2
GO:0005049,Nvec_vc1.1_XM_032380765.2
GO:0045505,Nvec_vc1.1_XM_032380767.2
GO:0007018,Nvec_vc1.1_XM_032380767.2
GO:0000166,Nvec_vc1.1_XM_032380781.2
GO:0004672,Nvec_vc1.1_XM_032380781.2
GO:0004713,Nvec_vc1.1_XM_032380781.2
GO:0004714,Nvec_vc1.1_XM_032380781.2
GO:0005030,Nvec_vc1.1_XM_032380781.2
GO:0005524,Nvec_vc1.1_XM_032380781.2
GO:0016301,Nvec_vc1.1_XM_032380781.2
GO:0043121,Nvec_vc1.1_XM_032380781.2
GO:0007169,Nvec_vc1.1_XM_032380781.2
GO:0010976,Nvec_vc1.1_XM_032380781.2
GO:0016310,Nvec_vc1.1_XM_032380781.2
GO:0051896,Nvec_vc1.1_XM_032380781.2
GO:1990090,Nvec_vc1.1_XM_032380781.2
GO:0004930,Nvec_vc1.1_XM_032380789.2
GO:0007165,Nvec_vc1.1_XM_032380789.2
GO:0007186,Nvec_vc1.1_XM_032380789.2
GO:0004930,Nvec_vc1.1_XM_032380790.2
GO:0004937,Nvec_vc1.1_XM_032380790.2
GO:0004993,Nvec_vc1.1_XM_032380790.2
GO:0030594,Nvec_vc1.1_XM_032380790.2
GO:0007186,Nvec_vc1.1_XM_032380790.2
GO:0007187,Nvec_vc1.1_XM_032380790.2
GO:0007200,Nvec_vc1.1_XM_032380790.2
GO:0007204,Nvec_vc1.1_XM_032380790.2
GO:0007267,Nvec_vc1.1_XM_032380790.2
GO:0007268,Nvec_vc1.1_XM_032380790.2
GO:0071880,Nvec_vc1.1_XM_032380790.2
GO:0098664,Nvec_vc1.1_XM_032380790.2
GO:0003712,Nvec_vc1.1_XM_032380816.2
GO:0006355,Nvec_vc1.1_XM_032380816.2
GO:0090309,Nvec_vc1.1_XM_032380816.2
GO:0003676,Nvec_vc1.1_XM_032380820.2
GO:0003723,Nvec_vc1.1_XM_032380820.2
GO:0003729,Nvec_vc1.1_XM_032380820.2
GO:0003730,Nvec_vc1.1_XM_032380820.2
GO:0000381,Nvec_vc1.1_XM_032380820.2
GO:0006397,Nvec_vc1.1_XM_032380820.2
GO:0007399,Nvec_vc1.1_XM_032380820.2
GO:0010468,Nvec_vc1.1_XM_032380820.2
GO:0000978,Nvec_vc1.1_XM_032380829.2
GO:0003677,Nvec_vc1.1_XM_032380829.2
GO:0003700,Nvec_vc1.1_XM_032380829.2
GO:0004879,Nvec_vc1.1_XM_032380829.2
GO:0008270,Nvec_vc1.1_XM_032380829.2
GO:0043565,Nvec_vc1.1_XM_032380829.2
GO:0046872,Nvec_vc1.1_XM_032380829.2
GO:0006355,Nvec_vc1.1_XM_032380829.2
GO:0006357,Nvec_vc1.1_XM_032380829.2
GO:0030154,Nvec_vc1.1_XM_032380829.2
GO:0030522,Nvec_vc1.1_XM_032380829.2
GO:0003924,Nvec_vc1.1_XM_032380835.2
GO:0005525,Nvec_vc1.1_XM_032380835.2
GO:0005524,Nvec_vc1.1_XM_032380852.2
GO:0016887,Nvec_vc1.1_XM_032380852.2
GO:0030983,Nvec_vc1.1_XM_032380852.2
GO:0140664,Nvec_vc1.1_XM_032380852.2
GO:0006281,Nvec_vc1.1_XM_032380852.2
GO:0006298,Nvec_vc1.1_XM_032380852.2
GO:0006974,Nvec_vc1.1_XM_032380852.2
GO:0016446,Nvec_vc1.1_XM_032380852.2
GO:0004622,Nvec_vc1.1_XM_032380853.2
GO:0004725,Nvec_vc1.1_XM_032380857.2
GO:0019901,Nvec_vc1.1_XM_032380857.2
GO:0007165,Nvec_vc1.1_XM_032380857.2
GO:0016311,Nvec_vc1.1_XM_032380857.2
GO:0005509,Nvec_vc1.1_XM_032380876.2
GO:0000166,Nvec_vc1.1_XM_032380879.2
GO:0003746,Nvec_vc1.1_XM_032380879.2
GO:0003924,Nvec_vc1.1_XM_032380879.2
GO:0005525,Nvec_vc1.1_XM_032380879.2
GO:0006412,Nvec_vc1.1_XM_032380879.2
GO:0006414,Nvec_vc1.1_XM_032380879.2
GO:0070125,Nvec_vc1.1_XM_032380879.2
GO:0005068,Nvec_vc1.1_XM_032380882.2
GO:0035591,Nvec_vc1.1_XM_032380882.2
GO:0007165,Nvec_vc1.1_XM_032380882.2
GO:0035556,Nvec_vc1.1_XM_032380882.2
GO:0004930,Nvec_vc1.1_XM_032380887.2
GO:0016493,Nvec_vc1.1_XM_032380887.2
GO:0019957,Nvec_vc1.1_XM_032380887.2
GO:0006955,Nvec_vc1.1_XM_032380887.2
GO:0007186,Nvec_vc1.1_XM_032380887.2
GO:0007204,Nvec_vc1.1_XM_032380887.2
GO:0019722,Nvec_vc1.1_XM_032380887.2
GO:0060326,Nvec_vc1.1_XM_032380887.2
GO:0000166,Nvec_vc1.1_XM_032380892.2
GO:0003924,Nvec_vc1.1_XM_032380892.2
GO:0005525,Nvec_vc1.1_XM_032380892.2
GO:0002181,Nvec_vc1.1_XM_032380892.2
GO:0006275,Nvec_vc1.1_XM_032380894.2
GO:0008156,Nvec_vc1.1_XM_032380894.2
GO:0045786,Nvec_vc1.1_XM_032380894.2
GO:0004930,Nvec_vc1.1_XM_032380896.2
GO:0007165,Nvec_vc1.1_XM_032380896.2
GO:0007186,Nvec_vc1.1_XM_032380896.2
GO:0000166,Nvec_vc1.1_XM_032380904.2
GO:0005524,Nvec_vc1.1_XM_032380904.2
GO:0009824,Nvec_vc1.1_XM_032380904.2
GO:0016740,Nvec_vc1.1_XM_032380904.2
GO:0016765,Nvec_vc1.1_XM_032380904.2
GO:0052381,Nvec_vc1.1_XM_032380904.2
GO:0006400,Nvec_vc1.1_XM_032380904.2
GO:0008033,Nvec_vc1.1_XM_032380904.2
GO:0005509,Nvec_vc1.1_XM_032380915.2
GO:0090729,Nvec_vc1.1_XM_032380919.2
GO:0035821,Nvec_vc1.1_XM_032380919.2
GO:0001881,Nvec_vc1.1_XM_032380941.2
GO:0007032,Nvec_vc1.1_XM_032380941.2
GO:0042147,Nvec_vc1.1_XM_032380941.2
GO:0045505,Nvec_vc1.1_XM_032380944.2
GO:0007018,Nvec_vc1.1_XM_032380944.2
GO:0003676,Nvec_vc1.1_XM_032380956.2
GO:0003723,Nvec_vc1.1_XM_032380956.2
GO:0003729,Nvec_vc1.1_XM_032380956.2
GO:0000398,Nvec_vc1.1_XM_032380956.2
GO:0006355,Nvec_vc1.1_XM_032380970.2
GO:0051726,Nvec_vc1.1_XM_032380970.2
GO:0000981,Nvec_vc1.1_XM_032380975.2
GO:0003677,Nvec_vc1.1_XM_032380975.2
GO:0003700,Nvec_vc1.1_XM_032380975.2
GO:0043565,Nvec_vc1.1_XM_032380975.2
GO:0006355,Nvec_vc1.1_XM_032380975.2
GO:0006357,Nvec_vc1.1_XM_032380975.2
GO:0030154,Nvec_vc1.1_XM_032380975.2
GO:0008124,Nvec_vc1.1_XM_032380985.2
GO:0016829,Nvec_vc1.1_XM_032380985.2
GO:0006729,Nvec_vc1.1_XM_032380985.2
GO:0004497,Nvec_vc1.1_XM_032380988.2
GO:0005506,Nvec_vc1.1_XM_032380988.2
GO:0016705,Nvec_vc1.1_XM_032380988.2
GO:0016712,Nvec_vc1.1_XM_032380988.2
GO:0020037,Nvec_vc1.1_XM_032380988.2
GO:0006082,Nvec_vc1.1_XM_032380988.2
GO:0006805,Nvec_vc1.1_XM_032380988.2
GO:0004497,Nvec_vc1.1_XM_032380992.2
GO:0004508,Nvec_vc1.1_XM_032380992.2
GO:0005496,Nvec_vc1.1_XM_032380992.2
GO:0005506,Nvec_vc1.1_XM_032380992.2
GO:0008289,Nvec_vc1.1_XM_032380992.2
GO:0016491,Nvec_vc1.1_XM_032380992.2
GO:0016705,Nvec_vc1.1_XM_032380992.2
GO:0020037,Nvec_vc1.1_XM_032380992.2
GO:0046872,Nvec_vc1.1_XM_032380992.2
GO:0047442,Nvec_vc1.1_XM_032380992.2
GO:0042446,Nvec_vc1.1_XM_032380992.2
GO:0042448,Nvec_vc1.1_XM_032380992.2
GO:0016712,Nvec_vc1.1_XM_032380992.2
GO:0006082,Nvec_vc1.1_XM_032380992.2
GO:0006805,Nvec_vc1.1_XM_032380992.2
GO:0003924,Nvec_vc1.1_XM_032380994.2
GO:0005525,Nvec_vc1.1_XM_032380994.2
GO:0034511,Nvec_vc1.1_XM_032380994.2
GO:0000462,Nvec_vc1.1_XM_032380994.2
GO:0000479,Nvec_vc1.1_XM_032380994.2
GO:0042254,Nvec_vc1.1_XM_032380994.2
GO:0004930,Nvec_vc1.1_XM_032381004.2
GO:0004983,Nvec_vc1.1_XM_032381004.2
GO:0007165,Nvec_vc1.1_XM_032381004.2
GO:0007186,Nvec_vc1.1_XM_032381004.2
GO:0007218,Nvec_vc1.1_XM_032381004.2
GO:0000170,Nvec_vc1.1_XM_032381007.2
GO:0000248,Nvec_vc1.1_XM_032381007.2
GO:0000254,Nvec_vc1.1_XM_032381007.2
GO:0005506,Nvec_vc1.1_XM_032381007.2
GO:0016491,Nvec_vc1.1_XM_032381007.2
GO:0042284,Nvec_vc1.1_XM_032381007.2
GO:0006696,Nvec_vc1.1_XM_032381007.2
GO:0008610,Nvec_vc1.1_XM_032381007.2
GO:0030148,Nvec_vc1.1_XM_032381007.2
GO:0033490,Nvec_vc1.1_XM_032381007.2
GO:0003676,Nvec_vc1.1_XM_032381011.2
GO:0003723,Nvec_vc1.1_XM_032381011.2
GO:0006397,Nvec_vc1.1_XM_032381011.2
GO:0015165,Nvec_vc1.1_XM_032381012.2
GO:0022857,Nvec_vc1.1_XM_032381012.2
GO:0055085,Nvec_vc1.1_XM_032381012.2
GO:0071702,Nvec_vc1.1_XM_032381012.2
GO:0090481,Nvec_vc1.1_XM_032381012.2
GO:0000978,Nvec_vc1.1_XM_032381020.2
GO:0000981,Nvec_vc1.1_XM_032381020.2
GO:0000122,Nvec_vc1.1_XM_032381020.2
GO:0045944,Nvec_vc1.1_XM_032381020.2
GO:0000166,Nvec_vc1.1_XM_032381025.2
GO:0000287,Nvec_vc1.1_XM_032381025.2
GO:0003824,Nvec_vc1.1_XM_032381025.2
GO:0004775,Nvec_vc1.1_XM_032381025.2
GO:0005524,Nvec_vc1.1_XM_032381025.2
GO:0016874,Nvec_vc1.1_XM_032381025.2
GO:0046872,Nvec_vc1.1_XM_032381025.2
GO:0006099,Nvec_vc1.1_XM_032381025.2
GO:0006104,Nvec_vc1.1_XM_032381025.2
GO:0005509,Nvec_vc1.1_XM_032381026.2
GO:0000978,Nvec_vc1.1_XM_032381044.2
GO:0003677,Nvec_vc1.1_XM_032381044.2
GO:0003700,Nvec_vc1.1_XM_032381044.2
GO:0004879,Nvec_vc1.1_XM_032381044.2
GO:0008270,Nvec_vc1.1_XM_032381044.2
GO:0034056,Nvec_vc1.1_XM_032381044.2
GO:0043565,Nvec_vc1.1_XM_032381044.2
GO:0046872,Nvec_vc1.1_XM_032381044.2
GO:0000122,Nvec_vc1.1_XM_032381044.2
GO:0006355,Nvec_vc1.1_XM_032381044.2
GO:0030154,Nvec_vc1.1_XM_032381044.2
GO:0045944,Nvec_vc1.1_XM_032381044.2
GO:0048384,Nvec_vc1.1_XM_032381044.2
GO:0004896,Nvec_vc1.1_XM_032381046.2
GO:0019955,Nvec_vc1.1_XM_032381046.2
GO:0019221,Nvec_vc1.1_XM_032381046.2
GO:0000978,Nvec_vc1.1_XM_032381049.2
GO:0000981,Nvec_vc1.1_XM_032381049.2
GO:0046983,Nvec_vc1.1_XM_032381049.2
GO:0006355,Nvec_vc1.1_XM_032381049.2
GO:0001055,Nvec_vc1.1_XM_032381053.2
GO:0003677,Nvec_vc1.1_XM_032381053.2
GO:0003899,Nvec_vc1.1_XM_032381053.2
GO:0016740,Nvec_vc1.1_XM_032381053.2
GO:0016779,Nvec_vc1.1_XM_032381053.2
GO:0034062,Nvec_vc1.1_XM_032381053.2
GO:0046872,Nvec_vc1.1_XM_032381053.2
GO:0006351,Nvec_vc1.1_XM_032381053.2
GO:0006366,Nvec_vc1.1_XM_032381053.2
GO:0008028,Nvec_vc1.1_XM_032381054.2
GO:0022857,Nvec_vc1.1_XM_032381054.2
GO:0015718,Nvec_vc1.1_XM_032381054.2
GO:0055085,Nvec_vc1.1_XM_032381054.2
GO:0043495,Nvec_vc1.1_XM_032381058.2
GO:0051179,Nvec_vc1.1_XM_032381058.2
GO:0003677,Nvec_vc1.1_XM_032381059.2
GO:0003824,Nvec_vc1.1_XM_032381059.2
GO:0016740,Nvec_vc1.1_XM_032381059.2
GO:0050291,Nvec_vc1.1_XM_032381059.2
GO:0006629,Nvec_vc1.1_XM_032381059.2
GO:0006665,Nvec_vc1.1_XM_032381059.2
GO:0046513,Nvec_vc1.1_XM_032381059.2
GO:0030154,Nvec_vc1.1_XM_032381063.2
GO:0000166,Nvec_vc1.1_XM_032381064.2
GO:0005524,Nvec_vc1.1_XM_032381064.2
GO:0016301,Nvec_vc1.1_XM_032381064.2
GO:0016740,Nvec_vc1.1_XM_032381064.2
GO:0017050,Nvec_vc1.1_XM_032381064.2
GO:0016310,Nvec_vc1.1_XM_032381064.2
GO:0046512,Nvec_vc1.1_XM_032381064.2
GO:0005216,Nvec_vc1.1_XM_032381065.2
GO:0006811,Nvec_vc1.1_XM_032381065.2
GO:0034220,Nvec_vc1.1_XM_032381065.2
GO:0050896,Nvec_vc1.1_XM_032381065.2
GO:0055085,Nvec_vc1.1_XM_032381065.2
GO:0036158,Nvec_vc1.1_XM_032381068.2
GO:0004674,Nvec_vc1.1_XM_032381070.2
GO:0005524,Nvec_vc1.1_XM_032381070.2
GO:0016301,Nvec_vc1.1_XM_032381070.2
GO:0016740,Nvec_vc1.1_XM_032381070.2
GO:0048029,Nvec_vc1.1_XM_032381070.2
GO:0002753,Nvec_vc1.1_XM_032381070.2
GO:0016310,Nvec_vc1.1_XM_032381070.2
GO:0045087,Nvec_vc1.1_XM_032381070.2
GO:0016787,Nvec_vc1.1_XM_032381072.2
GO:0042781,Nvec_vc1.1_XM_032381072.2
GO:0046872,Nvec_vc1.1_XM_032381072.2
GO:0008033,Nvec_vc1.1_XM_032381072.2
GO:0042780,Nvec_vc1.1_XM_032381072.2
GO:0005251,Nvec_vc1.1_XM_032381082.2
GO:0015276,Nvec_vc1.1_XM_032381082.2
GO:0006811,Nvec_vc1.1_XM_032381082.2
GO:0034220,Nvec_vc1.1_XM_032381082.2
GO:0071805,Nvec_vc1.1_XM_032381082.2
GO:0000166,Nvec_vc1.1_XM_032381084.2
GO:0004797,Nvec_vc1.1_XM_032381084.2
GO:0005524,Nvec_vc1.1_XM_032381084.2
GO:0016301,Nvec_vc1.1_XM_032381084.2
GO:0016740,Nvec_vc1.1_XM_032381084.2
GO:0009157,Nvec_vc1.1_XM_032381084.2
GO:0016310,Nvec_vc1.1_XM_032381084.2
GO:0046104,Nvec_vc1.1_XM_032381084.2
