"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nvec_vc1.1_XM_032374183.2",11.3656218668927,-1.09073021075662,0.610038629602598,-1.78796908560884,0.0737809955836618,0.190503444917448
"Nvec_vc1.1_XM_001626528.3",96.2318496070191,-0.379523386407486,0.219621577403469,-1.7280787748385,0.0839741022596098,0.209224814851566
"Nvec_vc1.1_XM_032374187.2",463.160734692333,-0.0910774955786729,0.155597462991634,-0.585340492239066,0.558318793039238,0.730972190584403
"Nvec_vc1.1_XM_032374184.2",32.4346369072532,-0.517181194167349,0.354563324061969,-1.45864267133551,0.144663482502324,0.305970953726907
"Nvec_vc1.1_XM_032374180.2",57.1023494242528,-0.172707533128915,0.26943748207786,-0.64099297468571,0.521527247376309,0.702928029072417
"Nvec_vc1.1_XM_032374179.2",413.920595788646,-0.502985690382119,0.140198715509399,-3.58766261555655,0.000333655640320521,0.00278519234904743
"Nvec_vc1.1_XM_048725220.1",329.606600668757,0.125547145419665,0.170472166195643,0.736467120829451,0.461446469805387,0.653534603047448
"Nvec_vc1.1_XM_048725245.1",833.510687098656,-0.163122726617546,0.149022406179329,-1.09461879458079,0.273683678139429,0.472117169705142
"Nvec_NVE16061",15.0249003974524,0.118515353991751,0.518606875471292,0.228526384043883,0.819237047221423,0.90388622211415
"Nvec_vc1.1_XM_032386191.2",2818.37420660756,0.358690498808351,0.105897099359471,3.38716075301331,0.000706199956546298,0.00515046773657466
"Nvec_vc1.1_XM_032386195.2",205.125311239318,1.78742405536387,0.196469273751927,9.09772821586731,9.22409822141588e-20,1.91302600437111e-17
"Nvec_vc1.1_XM_001636328.3",39.4638687648493,0.447779944623189,0.345139383115281,1.29738872620522,0.194497469574868,0.375160497706305
"Nvec_vc1.1_XM_048727259.1",230.418689966192,-0.148302402447267,0.159922458907041,-0.927339433503028,0.353750326326909,0.556724655907184
"Nvec_vc1.1_XM_048727258.1",28.9802999492667,-0.809933147299067,0.444280673993908,-1.82302133472989,0.0683001596682378,0.180268838701344
"Nvec_vc1.1_XM_048728918.1",603.692883885248,0.249889397928156,0.124583453271055,2.00579925637857,0.0448776700432922,0.131874614126417
"Nvec_vc1.1_XM_048728963.1",26.9342797243432,1.17921127905323,0.480084590069138,2.45625730016331,0.0140392597576021,0.0542451062531331
"Nvec_vc1.1_XM_032386215.2",257.728769637945,-0.420086742926726,0.163206999647492,-2.57395052806597,0.0100544648718626,0.0417976520469944
"Nvec_vc1.1_XM_048728955.1",267.919605873722,-0.42473537224573,0.150520393328633,-2.82177957985002,0.00477579893946925,0.0236700233536468
"Nvec_vc1.1_XM_048728924.1",97.8258298373766,-0.367008972888641,0.220669865750727,-1.66315854518724,0.0962807032929102,0.230035849443386
"Nvec_vc1.1_XM_001636334.3",172.986666220778,-0.334405437521513,0.2034690248616,-1.64352012670713,0.100275364605431,0.236210965255955
"Nvec_vc1.1_XM_001636372.3",99.9080648628291,-0.501138692434423,0.241935057070664,-2.07137691619471,0.0383235863875155,0.117194216184365
"Nvec_vc1.1_XM_032386135.2",430.263957029285,-0.200322113862968,0.128448817023347,-1.55954814147145,0.118866699592603,0.266715760826532
"Nvec_vc1.1_XM_048729864.1",216.380225462584,0.0213834247269368,0.172788445253234,0.123754946087962,0.90150930531182,0.951661375060331
"Nvec_vc1.1_XM_032386169.2",73.7854351658832,0.118885361621044,0.243553205974873,0.488128912716135,0.625458532857817,0.780365776676102
"Nvec_vc1.1_XM_048728415.1",351.444607758437,0.185798017681587,0.156845646662026,1.18459148618864,0.236179004856812,0.428820696241252
"Nvec_vc1.1_XM_048728255.1",664.467836204088,0.941270043089018,0.129883718128385,7.24702107895165,4.26037684398729e-13,3.46596955954215e-11
"Nvec_vc1.1_XM_032386204.2",20.6500505295849,-0.355252021166439,0.444409415965204,-0.799380050026335,0.424070074771085,0.62115108435335
"Nvec_vc1.1_XM_001636339.3",229.646722847825,0.145813854275018,0.175495739703663,0.830868341996418,0.406048009613501,0.604882650923589
"Nvec_vc1.1_XM_048725946.1",613.565516472595,0.250172325277615,0.143814633222812,1.73954707995551,0.0819385785012628,0.205721566173256
"Nvec_vc1.1_XM_048728405.1",8.47892959176099,1.54884529149523,0.716185646964522,2.16263101342487,0.0305695709364384,0.0982289292369589
"Nvec_vc1.1_XM_032381166.2",9.21390467865922,1.33427208897188,0.711988402024629,1.87400817931544,0.0609292977622153,0.166002355805169
"Nvec_vc1.1_XM_032386211.2",18.6730019051656,0.996271698125539,0.464738344055504,2.14372605761696,0.032054843040985,0.101945478137906
